ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
29429038,REST LES CAMPANULLES,RTE DU SERVERAY 87,LES CARROZ,RTE DU SERVERAY 87 / 74300 LES CARROZ / FR,"43,29801","2,75693"
29429039,REST LA FLAMME D'OR,RUE MARC LEROUX 8,ANNECY,RUE MARC LEROUX 8 / 74000 ANNECY / FR,"45,90162","6,11811"
29429040,REST HOTEL CHALET ARMOY,. RTE D'ARMOY ERMITAGE .,THONON LES BAINS,. RTE D&#39;ARMOY ERMITAGE . / 74200 THONON LES BAINS / FR,"46,39825","6,47608"
29429041,SALON THE LES AIGUILLETTES,. RTE DU MONT BLANC .,VALLORCINE,. RTE DU MONT BLANC . / 74660 VALLORCINE / FR,"46,02999","6,92827"
29429042,REST ARTES LES COMBELLES,. LE LINGA .,CHATEL,. LE LINGA . / 74390 CHATEL / FR,"46,26767","6,84088"
29429043,AMICALE DES POMPIERS DE CLUSES,RUE DU DOCTEUR GALLET 12,CLUSES,RUE DU DOCTEUR GALLET 12 / 74300 CLUSES / FR,"46,06008","6,58032"
29429044,CAVE DE L'ALBANAIS,RTE D'AIX LES BAINS .,ALBENS,RTE D&#39;AIX LES BAINS . / 73410 ALBENS / FR,"45,7858","5,9455"
29429045,LE REFUGE DE DORAN,RTE DE BLANCHEVILLE 2856,SALLANCHES,RTE DE BLANCHEVILLE 2856 / 74700 SALLANCHES / FR,"45,93656","6,63122"
29429046,CAFE COMPTOIR ABEL,RUE GUYNEMER 25,LYON,RUE GUYNEMER 25 / 69002 LYON / FR,"45,75498","4,83638"
29429047,AUX BONS GOURMANDS,RUE DE LA FRATERNITÉ 10,FIRMINY,RUE DE LA FRATERNITÉ 10 / 42700 FIRMINY / FR,"45,38926","4,28734"
29429048,CHEZ FLEUR,. LE BOURG .,JEANSAGNIERE,. LE BOURG . / 42920 JEANSAGNIERE / FR,,
29429049,LES GOURMAND'YSS,PLACE CARNOT 20,YSSINGEAUX,PLACE CARNOT 20 / 43200 YSSINGEAUX / FR,"45,13946","4,1312"
29429051,AMICALE DES SAPEURS POMPIER DE F,BOULEVARD DE LA CORNICHE 35,FIRMINY,BOULEVARD DE LA CORNICHE 35 / 42700 FIRMINY / FR,"45,38926","4,28734"
29429052,PIZZA KIPAS,ROUTE DE ROCHE 1,FIRMINY,ROUTE DE ROCHE 1 / 42700 FIRMINY / FR,"45,38926","4,28734"
29429053,LA FOURCHETTE DES SAVEURS,ROUTE DE SAINT ANTHEME 3,MOINGT,ROUTE DE SAINT ANTHEME 3 / 42600 MOINGT / FR,,
29429054,PETANQUE DU VIEUX BEAULIEU,. PLACE JEAN COCTEAU .,RIORGES,. PLACE JEAN COCTEAU . / 42153 RIORGES / FR,"46,04341","4,03472"
29429055,CAMPING LES MYRTILLES,. . LA GOUTTE DE SAINT HOAN .,SAINT NICOLAS DE BIEFS,. . LA GOUTTE DE SAINT HOAN . / 03250 SAINT NICOLAS DE BIEFS / FR,"16,3308","-61,3454"
29429056,PERSSET RAYMOND,. LE BOUCHEZ .,SAINT GEORGES D'HURTIERES,. LE BOUCHEZ . / 73220 SAINT GEORGES D&#39;HURTIERES / FR,"45,50191","6,28686"
29429057,KING KEBAB,QUAI FARCONNET 60,TOURNON,QUAI FARCONNET 60 / 07300 TOURNON / FR,"45,64329","6,31772"
29614807,CESAR RISTORANTE,RUE ALFRED DE VIGNY 108,VILLENEUVE D'ASCQ,RUE ALFRED DE VIGNY 108 / 59650 VILLENEUVE D&#39;ASCQ / FR,"50,65666","3,14709"
29614808,PAINTBALL EVASION MAURIENNE 73,LES ANCIENNES REISSES (DERRIERE LA CHAPE,VILLARGONDRAN,LES ANCIENNES REISSES (DERRIERE LA CHAPE / 73300 VILLARGONDRAN / FR,"45,26065","6,3736"
29614809,LA CASCADE,C?TE DU BARIOZ,PRALOGNAN LA VANOISE,C?TE DU BARIOZ / 73710 PRALOGNAN LA VANOISE / FR,"45,34984","6,72049"
29614810,LA PETITE BERGERIE,LIEU DIT LA BUFFAZ,SAINT FRANCOIS LONGCHAMPS,LIEU DIT LA BUFFAZ / 73100 SAINT FRANCOIS LONGCHAMPS / FR,"44,03515","0,9685"
29600853,BELLA NAPOLI,BIS RUE ROBERT SCHUMAN 7,ENGHIEN LES BAINS,BIS RUE ROBERT SCHUMAN 7 / 95880 ENGHIEN LES BAINS / FR,"48,97073526","2,308521458"
29600854,AU PHARE GOURMAND,BOULEVARD POMPIDOU 863,BRAY DUNES,BOULEVARD POMPIDOU 863 / 59123 BRAY DUNES / FR,"51,07314","2,52707"
29600855,AU TILT,AVENUE ST OMER 3,HAZEBROUCK,AVENUE ST OMER 3 / 59190 HAZEBROUCK / FR,"50,72607","2,53859"
29600857,O PRESENT,RUE DE L'EUROPE 13,MARIGNE PEUTON,RUE DE L&#39;EUROPE 13 / 53200 MARIGNE PEUTON / FR,"47,86866","-0,81262"
29600858,GHESQUIERE FRANCIS,RUE ST JEAN 50,LE TOUQUET,RUE ST JEAN 50 / 62520 LE TOUQUET / FR,"50,52358","1,58566"
29600859,HOTEL DE LA GARE,AVENUE DE LA GARE 17,QUIMPER,AVENUE DE LA GARE 17 / 29000 QUIMPER / FR,"47,93642","-4,02045"
29600860,HOTEL L'ABBAYE,RUE MARIE PAUL SALONNE 12,PLANCOET,RUE MARIE PAUL SALONNE 12 / 22130 PLANCOET / FR,"48,55164","-2,2352"
29600861,IL VISCONTI,RUE DU TERRAIL 9,CLERMONT,RUE DU TERRAIL 9 / 63000 CLERMONT / FR,"28,54944","-81,77285"
29600862,L'ETABLE,CHEMIN DE PERUWETZ 202,HALLUIN,CHEMIN DE PERUWETZ 202 / 59250 HALLUIN / FR,"50,77472","3,12652"
29600863,LE BISTROT DE SAINT MALO,BVD DE LA REPUBLIQUE 45,SAINT MALO,BVD DE LA REPUBLIQUE 45 / 35400 SAINT MALO / FR,"48,6482","-2,0263"
29600864,JARDIN DE BEAUSEVRAN,C COMMERCIAL BEAUDOTTES,SEVRAN,C COMMERCIAL BEAUDOTTES / 93270 SEVRAN / FR,"48,93783","2,52984"
29600866,LE LONGUEVILLE,PLACE DUGUESCLIN 29,DINAN,PLACE DUGUESCLIN 29 / 22100 DINAN / FR,"48,44621","-2,0511"
29600867,LE PUB,75 AVENUE GABRIELLE,RONCE LES BAINS,75 AVENUE GABRIELLE / 17390 RONCE LES BAINS / FR,"45,76949","-1,14115"
29600868,PIETRO,PLACE DE LA LIBERTE,BREST,PLACE DE LA LIBERTE / 29200 BREST / FR,"52,09411","23,73191"
29600869,LE PERSAN,BOULEVARD GAMBETTA 75,CALAIS,BOULEVARD GAMBETTA 75 / 62100 CALAIS / FR,"50,94696","1,8481"
29600870,LE PETIT THEATRE,RUE DE ROUBAIX 75,TEMPLEUVE,RUE DE ROUBAIX 75 / 59242 TEMPLEUVE / FR,,
29600907,BAR DES SAPINS,CLOS DE LA BALME,CORRENCON EN VERCORS,CLOS DE LA BALME / 38250 CORRENCON EN VERCORS / FR,"45,02751","5,52127"
29600908,CAFE DU COMMERCE,PLACE DE LA RÉPUBLIQUE 1,ARCIS-SUR-AUBE,PLACE DE LA RÉPUBLIQUE 1 / 10700 ARCIS-SUR-AUBE / FR,"48,5278","4,14147"
29600909,CHAMPAGNE SIMON SELOSSE,RUE D'OGER 20,AVIZE,RUE D&#39;OGER 20 / 51190 AVIZE / FR,"48,97339","4,00591"
29600910,RESTAURANT VILLA ROMA,GALERIE DES THERMES,AMNEVILLE LES THERMES,GALERIE DES THERMES / 57360 AMNEVILLE LES THERMES / FR,"45,68236","1,01695"
29600911,GOLDEN TULIPE,RD 619,BARBEREY ST SULPICE,RD 619 / 10600 BARBEREY ST SULPICE / FR,,
29600912,HYPERBOISSONS,AVENUE ROLAND CARRAZ 110,CHENOVE,AVENUE ROLAND CARRAZ 110 / 21300 CHENOVE / FR,"47,29455","5,00484"
29600913,JAC'O VIN,AVENUE FLEMMING 30,BOURGOIN JALLIEU,AVENUE FLEMMING 30 / 38300 BOURGOIN JALLIEU / FR,"45,56159","5,30701"
29600914,LA CHAISE,.,BOYER,. / 71700 BOYER / FR,"46,55706","4,93061"
29600916,LE CHROME BAR,IMMEUBLE KALINKA LA TANIA,COURCHEVEL,IMMEUBLE KALINKA LA TANIA / 73120 COURCHEVEL / FR,"45,39544","6,63961"
29600917,LE PALAIS IMPERIAL,MAIL ST MARTIN 23,CAMBRAI,MAIL ST MARTIN 23 / 59400 CAMBRAI / FR,"50,17535","3,23437"
29600918,LES 3 A,ROUTE DE ROMANS,CHATTE,ROUTE DE ROMANS / 38160 CHATTE / FR,"45,13995","5,27951"
29600919,LE VERY,SUPER COLLET,COLLET D'ALLEVARD,SUPER COLLET / 38580 COLLET D&#39;ALLEVARD / FR,"43,80558","7,36201"
29600920,RIVA CAFE,ZAC DES PRES,ANDELNANS,ZAC DES PRES / 90400 ANDELNANS / FR,"47,60357","6,86571"
29387458,ECOLE,AV WILLY BRANDT,LILLE,AV WILLY BRANDT / 59000 LILLE / FR,"50,636275","3,07495"
29387460,CAMPING LE CRO MAGNON,. RAISSE .,ALLAS LES MINES,. RAISSE . / 24220 ALLAS LES MINES / FR,"44,82817","1,07404"
29387462,JEU VIDEO CLUB,RUE DE VERDUN 5,AUMALE,RUE DE VERDUN 5 / 76390 AUMALE / FR,"49,76937","1,75541"
29387463,BAR RESTAURANT DU PORT,RUE HENRI BAZIN 5,NANCY,RUE HENRI BAZIN 5 / 54000 NANCY / FR,"48,69018","6,17507"
29387464,LA ROCHOTTE,ZONE LES LONGUES RAIES .,CONTRISSON,ZONE LES LONGUES RAIES . / 55200 CONTRISSON / FR,"48,80343","4,95602"
29387465,L'AUBERGE BUISSONIERE,.,PAILHARES,. / 07410 PAILHARES / FR,"45,08011","4,55768"
29387468,LE VIEUX LOGIS,PL SPALETTE 1,GUERANDE,PL SPALETTE 1 / 44350 GUERANDE / FR,"47,32782","-2,42962"
29387471,LE DIPLOMATE,RUE DE RIBRAY 234,NIORT,RUE DE RIBRAY 234 / 79000 NIORT / FR,"46,32855","-0,46524"
29387472,LE CENTRAL,AV DE BROCELIANDE BELLEVUE 1,GUER COET QUIDAN,AV DE BROCELIANDE BELLEVUE 1 / 56380 GUER COET QUIDAN / FR,"47,94417","-2,13122"
29387473,LE SCOTTY'S,RUE CADIOU 62,SAINT POL DE LEON,RUE CADIOU 62 / 29250 SAINT POL DE LEON / FR,"48,68474","-3,98684"
29387474,LE PARVIS,PL A DE GUEBRIAND,SAINT POL DE LEON,PL A DE GUEBRIAND / 29250 SAINT POL DE LEON / FR,"48,68453447","-3,98653"
29387475,LA DIVETTE MANTAISE,AV REPUBLIQUE 26,MANTES LA JOLIE,AV REPUBLIQUE 26 / 78200 MANTES LA JOLIE / FR,"48,9899","1,71256"
29387476,LES SPORTS,RUE RIVAY 34,LEVALLOIS PERRET,RUE RIVAY 34 / 92300 LEVALLOIS PERRET / FR,"48,89513","2,28687"
29387479,EFES,AV PASTEUR 291,MOISSY CRAMAYEL,AV PASTEUR 291 / 77550 MOISSY CRAMAYEL / FR,"48,62738","2,59229"
29387480,LE LONGCHAMPS,RUE DE JOUVENCE 38,DIJON,RUE DE JOUVENCE 38 / 21000 DIJON / FR,"44,55538","6,362"
29387481,MEAT,RUE DE BOURGOGNE 224,ORLEANS,RUE DE BOURGOGNE 224 / 45000 ORLEANS / FR,"-28,28008","-49,37246"
29387482,LE COMMERCE,PL DE LA HALLE 1,LA FERTE ST AUBIN,PL DE LA HALLE 1 / 45240 LA FERTE ST AUBIN / FR,"48,67428","2,01524"
29387483,LE SHELTER (EX MILLENIUM),GRAND PLACE 52,ARRAS,GRAND PLACE 52 / 62000 ARRAS / FR,"50,29197","2,78107"
29387485,LE MERIDIONAL,AV DU CERISIER NOIR RN 10,NAINTRE,AV DU CERISIER NOIR RN 10 / 86530 NAINTRE / FR,"46,75697","0,48397"
29387489,PIZZA HUT,AV GABRIEL PERI 22,ARGENTEUIL,AV GABRIEL PERI 22 / 95100 ARGENTEUIL / FR,"48,94387","2,25159"
29387491,LE  GOLDWING BAR,LE GRAVIER,ATUR,LE GRAVIER / 24750 ATUR / FR,,
29387492,BAR DU CENTRE,RUE JULES GREVY 1,MONT SOUS VAUDREY,RUE JULES GREVY 1 / 39380 MONT SOUS VAUDREY / FR,"46,96352","5,59474"
29387493,LA CADOLE,FG DE CHAMPACNE 11,BAR SUR SEINE,FG DE CHAMPACNE 11 / 10110 BAR SUR SEINE / FR,"48,11481","4,37536"
29387495,PIZZA HUT,BD DE L'OISE QUARTIER DES LINANDES,CERGY,BD DE L&#39;OISE QUARTIER DES LINANDES / 95100 CERGY / FR,"48,94373","2,25134"
29387497,MERCURE ACCOR,PLACE LOUIS-ARMAND 2,PARIS,PLACE LOUIS-ARMAND 2 / 75012 PARIS / FR,"33,66094","-95,55551"
29387499,CHEZ L'PAUL,.,CERRE LES NORROY,. / 70000 CERRE LES NORROY / FR,,
29387501,LA THIBODIERE,RUE DE LA THIBODIERE 65,LYON,RUE DE LA THIBODIERE 65 / 69005 LYON / FR,"45,75498","4,83638"
29387502,LA RENARDIERE,. ST BERNARD DU TOUVET .,ST BERNARD DU TOUVET,. ST BERNARD DU TOUVET . / 38660 ST BERNARD DU TOUVET / FR,"44,39642","-66,0529"
29387503,RESTAURANT DU PETIT PONT,MONTFORT .,CROLLES,MONTFORT . / 38190 CROLLES / FR,"45,28619","5,8856"
29600922,LE WEEK END,RUE DE LA GARE 1,AUBERGENVILLE,RUE DE LA GARE 1 / 78410 AUBERGENVILLE / FR,"48,96271","1,84958"
29600923,TRADER'S,RUE DE LA BOURSE 3,PARIS,RUE DE LA BOURSE 3 / 75002 PARIS / FR,"48,86937","2,33983"
29600924,LE MIREDAMES,1 PLACE SALENGRO 1,CASTRES,1 PLACE SALENGRO 1 / 81100 CASTRES / FR,"47,62777","-1,83076"
29600925,BAR LE SWING MARINE,151 COUR GAMBETTA,TALENCE,151 COUR GAMBETTA / 33400 TALENCE / FR,"44,81272","-0,59033"
29600926,O'SOLE MIO,BOULEVARD ARISTIDE BRIAND 71,SAVIGNY SUR ORGE,BOULEVARD ARISTIDE BRIAND 71 / 91600 SAVIGNY SUR ORGE / FR,"48,68501","2,34582"
29600927,L'ALOUETTE,RUE DE PRAYELLE 46,VIESLY,RUE DE PRAYELLE 46 / 59271 VIESLY / FR,"50,153","3,46636"
29600928,AUBERGE DU J B,GRANDE RUE,COUVIGNON,GRANDE RUE / 10200 COUVIGNON / FR,"48,20701","4,65107"
29600981,CAFE DES ARTS,PLACE DE L'ORMEAU 1,BERRIAS,PLACE DE L&#39;ORMEAU 1 / 07460 BERRIAS / FR,"-6,5","142,66667"
29600982,AUBERGES DES GALETS,QUARTIER PONT BERNARD RN96,PEYRUIS,QUARTIER PONT BERNARD RN96 / 04310 PEYRUIS / FR,"44,03524","5,92907"
29600983,AUBERGE DES PENITENTS,BD DE LA REPUBLIQUE 8,LES MEES,BD DE LA REPUBLIQUE 8 / 04190 LES MEES / FR,"44,03033","5,97701"
29600984,BAR LE NAUTIC,BD DE LA MER 0,LA CROIX VALMER,BD DE LA MER 0 / 83420 LA CROIX VALMER / FR,"43,19564","6,58563"
29600985,LE BOUCHON CATALAN,ZI DU TERREAU,MANOSQUE,ZI DU TERREAU / 04100 MANOSQUE / FR,"43,83459","5,79113"
29600986,L'OASIS,BOULEVARD LATOURETTE 22,FORCALQUIER,BOULEVARD LATOURETTE 22 / 04300 FORCALQUIER / FR,"43,95984","5,78107"
29600987,L'ENDROIT,MONTEE DE L'ORATOIRE 2,CHATEAU ARNOUX,MONTEE DE L&#39;ORATOIRE 2 / 04160 CHATEAU ARNOUX / FR,"19,57642","-72,27506"
29600988,LA PERGOLA DE VALERIE,CENTRE COMMERCIAL LE PLAN RN 96,LA BRILLANNE,CENTRE COMMERCIAL LE PLAN RN 96 / 04700 LA BRILLANNE / FR,"43,92644","5,89084"
29600989,LE BACCHUS,COURS DE LA LIBERATION,PIERREVERT,COURS DE LA LIBERATION / 04860 PIERREVERT / FR,"43,80654","5,72226"
29600990,LE PRIVE,PL MIRABEAU 5,MANOSQUE,PL MIRABEAU 5 / 04100 MANOSQUE / FR,"43,83459","5,79113"
29600991,CHEZ ERIC,PL VIGUIER,MONTFURON,PL VIGUIER / 04110 MONTFURON / FR,"43,83575","5,69453"
29600992,CHALET L'HORIZON,RUE DU CHAZAIL 2,VARS,RUE DU CHAZAIL 2 / 05600 VARS / FR,"44,66031749","6,658672825"
29600993,PILE OU FACE,AV DES CHAMPS ELYSEE,GUILLESTRE,AV DES CHAMPS ELYSEE / 05600 GUILLESTRE / FR,"44,66771","6,70034"
29600994,HOTEL DE L EUROPE,1 RUE ST ELDRADE,MONNETIERS LES BAINS,1 RUE ST ELDRADE / 05220 MONNETIERS LES BAINS / FR,"46,16008","1,65584"
29600995,LE COOLING,RUE DES ALLIES 31,SAINT ETIENNE,RUE DES ALLIES 31 / 42000 SAINT ETIENNE / FR,"44,64235","6,48327"
29600996,31 BUFFA,RUE DE LA BUFFA 31,NICE,RUE DE LA BUFFA 31 / 06000 NICE / FR,"43,71222","7,23784"
29600997,A POINT C'EST TOUT,RUE VAUBAN 6,LA TALAUDIERE,RUE VAUBAN 6 / 42350 LA TALAUDIERE / FR,"45,47856","4,42364"
29600998,ABATTOIR,RUE MARECHAL FOCH 139,BEZIERS,RUE MARECHAL FOCH 139 / 34500 BEZIERS / FR,"43,34746","3,23084"
29600999,COTTON CLUB,RUE DE LA MULATIERE 37,SAINT ETIENNE,RUE DE LA MULATIERE 37 / 42000 SAINT ETIENNE / FR,"44,64235","6,48327"
29601000,ALTO,RUE BARLA 21,NICE,RUE BARLA 21 / 06300 NICE / FR,"43,71222","7,23784"
29601001,AMICALE RICHARD,RUE DES ALLIES,SAINT ETIENNE,RUE DES ALLIES / 42000 SAINT ETIENNE / FR,"44,64235","6,48327"
29601002,ASIA DELICES,LE PRE VERNET,FEURS,LE PRE VERNET / 42110 FEURS / FR,"45,74433","4,22216"
29601003,WYNN CAFE,ZONE ARTISANALE DE LA LAOUVE,ST MAXIMIN,ZONE ARTISANALE DE LA LAOUVE / 83470 ST MAXIMIN / FR,"43,45318","5,86035"
29387507,PIZZA BELLA,PL DU BATEAU 4,LE BLANC,PL DU BATEAU 4 / 36200 LE BLANC / FR,"44,57059","-0,35295"
29387509,LE PANORAMA,RTE DE CHAMPAGNE,LES DEUX ALPES,RTE DE CHAMPAGNE / 38860 LES DEUX ALPES / FR,"45,00764","6,12193"
29387511,HOTEL CENTRAL,RUE AUGUSTE DOMENGET 9,SAINT PIERRE D'ALBIGNY,RUE AUGUSTE DOMENGET 9 / 73250 SAINT PIERRE D&#39;ALBIGNY / FR,"45,56946","6,1546"
29387512,LE MAZAGRAN,RUE DU 11 NOVEMBRE 15,BLAIN,RUE DU 11 NOVEMBRE 15 / 44130 BLAIN / FR,"47,47647","-1,76447"
29387515,L'INTEMPOREL,AV DE VIENNE 1,MARSEILLE,AV DE VIENNE 1 / 13011 MARSEILLE / FR,"43,29222","5,42017"
29387517,LE BEL AIR,RUE JEAN FRANCOIS REVOLLIER 32,SAINT ETIENNE,RUE JEAN FRANCOIS REVOLLIER 32 / 42000 SAINT ETIENNE / FR,"44,64235","6,48327"
29387520,HOTEL LE DAUPHINE,AV DES BAINS .,ALLEVARD,AV DES BAINS . / 38580 ALLEVARD / FR,"45,39392","6,07502"
29387521,AUX DELICES DES ECUREUILS,AVENUE DE LA PÈGE 100,SAINT-HILAIRE-DE-RIEZ,AVENUE DE LA PÈGE 100 / 85270 SAINT-HILAIRE-DE-RIEZ / FR,"46,74379","-1,96393"
29387523,LE BONHEUR FOU,BD DES TILLEULS 11B,MANOSQUE,BD DES TILLEULS 11B / 04100 MANOSQUE / FR,"43,83459","5,79113"
29387524,LE MODERNE,PL DE LA REPUBLIQUE 18,VEYNES,PL DE LA REPUBLIQUE 18 / 05400 VEYNES / FR,"44,55742","5,82297"
29387525,BRASSERIE LA FONTAINE,COUR GAMBETTA 35,COTIGNAC,COUR GAMBETTA 35 / 83570 COTIGNAC / FR,"43,52761","6,1492"
29387526,LA MARENDA,. . .,AIGUILLES,. . . / 05700 AIGUILLES / FR,"44,77968","6,87539"
29387528,LES GALETTES DE TANTE OLYMPE,RUE DE LA FERTE 36,SAINT VALERY SUR SOMME,RUE DE LA FERTE 36 / 80230 SAINT VALERY SUR SOMME / FR,"50,18444","1,64263"
29387529,LE CHIQUITO,PL DE LA REPUBLIQUE 3,LEVROUX,PL DE LA REPUBLIQUE 3 / 36110 LEVROUX / FR,"46,97965","1,61282"
29387532,LA TERRASSE,GRAND' RUE,CONDAT EN FENIERS,GRAND&#39; RUE / 15190 CONDAT EN FENIERS / FR,"46,16008","1,65584"
29387533,LE RELAIS DES TROIS ROCHERS,AV HECTOR PECHAUD 44,MURAT,AV HECTOR PECHAUD 44 / 15300 MURAT / FR,"44,64201","2,02816"
29387534,MEZZO DI PASTA,C.C. CORA REIMS,CORMONTREUIL,C.C. CORA REIMS / 51350 CORMONTREUIL / FR,"49,21718","4,05289"
29387536,LE QUAI OUEST,BD FERDINAND DE LESSEPS 4,ROUEN,BD FERDINAND DE LESSEPS 4 / 76000 ROUEN / FR,"49,44146","1,09346"
29387537,BAR DES AILES,RTE DE VERNON 7,FAUVILLE,RTE DE VERNON 7 / 27930 FAUVILLE / FR,"49,41616","-1,30278"
29387538,AI SUSHIS,27 GRAND RUE,BERGERAC,27 GRAND RUE / 24100 BERGERAC / FR,"44,79868","-0,11162"
29387539,BAR DE LA HALLE,PL DE LA HALLE 4,STE FOY LA GRANDE,PL DE LA HALLE 4 / 33220 STE FOY LA GRANDE / FR,"44,84228","0,22068"
29387540,LE CAMBRAI,BOULEVARD DE CAMBRAI 2,ROUBAIX,BOULEVARD DE CAMBRAI 2 / 59100 ROUBAIX / FR,"50,69136","3,17346"
29387543,LE QUARTE,RUE P.MATHIEU,BAVAY,RUE P.MATHIEU / 59570 BAVAY / FR,"50,29335","3,80269"
29387545,I TOUCH COFFEE,BD DE LA REPUBLIQUE 27,CHALON SUR SAONE,BD DE LA REPUBLIQUE 27 / 71100 CHALON SUR SAONE / FR,"46,78335","4,8491"
29387546,LE MARMITON,PL CARNOT 1,MONTCEAU LES MINES,PL CARNOT 1 / 71300 MONTCEAU LES MINES / FR,"46,67536","4,36555"
29387549,LA CABANE,PL VIEILLE 4,LA GARDE FREINET,PL VIEILLE 4 / 83680 LA GARDE FREINET / FR,"43,31641","6,47056"
29387550,LE PEREYBERE,AV GAL DE GAULLE 22,ST PARRES AUX TERTRES,AV GAL DE GAULLE 22 / 10410 ST PARRES AUX TERTRES / FR,,
29429058,HIPPODROME DE MALBRANDE,ROUTE DE TALMONT .,TALMONT SAINT HILAIRE,ROUTE DE TALMONT . / 85440 TALMONT SAINT HILAIRE / FR,"46,46528","-1,61386"
29429059,LA PAILLOTE,ROUTE DES AMIS DE LA NATURE 13,OLONNE SUR MER,ROUTE DES AMIS DE LA NATURE 13 / 85340 OLONNE SUR MER / FR,"46,51943","-1,76391"
29429061,LE STOPPIE,RUE DES TILLEULS 16,SAINT-LORMEL,RUE DES TILLEULS 16 / 22130 SAINT-LORMEL / FR,"48,54534","-2,2297"
29429062,AR PRETI,RUE DU CALVAIRE 9,ELVEN,RUE DU CALVAIRE 9 / 56250 ELVEN / FR,"47,73274","-2,59281"
29429063,LE DRIVER,PLACE DU PAYS D'AUGE 1,AMIENS,PLACE DU PAYS D&#39;AUGE 1 / 80000 AMIENS / FR,"49,9004","2,28975"
29429064,LE THIERS,RUE THIERS 42,VERNEUIL,RUE THIERS 42 / 27130 VERNEUIL / FR,"44,81638","-0,06363"
29429065,LINANDELLE,ALLEE DU PONT DES JARDINS .,CHARLEVAL,ALLEE DU PONT DES JARDINS . / 27380 CHARLEVAL / FR,"43,72022","5,24457"
29429066,LE GRAND CAFE,RUE HENRY CHENON 49,LISIEUX,RUE HENRY CHENON 49 / 14100 LISIEUX / FR,"49,14659","0,22927"
29429067,LA GARGOTTE,RUE DU COMMERCE 3,CAMBREMER,RUE DU COMMERCE 3 / 14340 CAMBREMER / FR,"49,14565","0,05093"
29429068,L'EUROPE,RUE DE MALON 28,CAEN,RUE DE MALON 28 / 14000 CAEN / FR,"49,18498","-0,36989"
29429070,AUBERGE DE L'ABBAYE,. RTE DE L'ABBAYE 0,HAMBYE,. RTE DE L&#39;ABBAYE 0 / 50450 HAMBYE / FR,"48,94715","-1,26494"
29429073,CHANTONNAY AUTOMOBILE,. . ZAC,CHANTONNAY,. . ZAC / 85110 CHANTONNAY / FR,"46,687","-1,05099"
29429074,O VENEZ Y VOIR,RUE DU LAVOIR 2,MONTREUIL BONNIN,RUE DU LAVOIR 2 / 86470 MONTREUIL BONNIN / FR,,
29429076,LA VOULZIE,7 RUE ARNOUL,PROVINS,7 RUE ARNOUL / 77160 PROVINS / FR,"48,56301","3,28773"
29429077,ROSALIE GRILL,7 PL HONORE DE BALZAC,PROVINS,7 PL HONORE DE BALZAC / 77160 PROVINS / FR,"48,56301","3,28773"
29429079,ASSOCIATION LA DIANE DE CAUX,. . .,CAUX,. . . / 34230 CAUX / FR,"43,50477","3,3676"
29429080,LE PONT D'ARTOIS,. .,AIGUES MORTES,. . / 34000 AIGUES MORTES / FR,"43,56877","4,1901"
29429081,LE DUPLEX,PLACE DE GAULLE 26,ORLEANS,PLACE DE GAULLE 26 / 45000 ORLEANS / FR,"-28,28008","-49,37246"
29429082,EXPRESSEMENT BON,RUE DES MINIMES 5,ORLÉANS,RUE DES MINIMES 5 / 45000 ORLÉANS / FR,"47,88228","1,91662"
29429083,HOTEL DE BLOIS,AVENUE DE PARIS 1,ORLEANS,AVENUE DE PARIS 1 / 45000 ORLEANS / FR,"-28,28008","-49,37246"
29429084,CAFE DE LA PLACE,PLACE DE L'EGLISE 3,TRAINOU,PLACE DE L&#39;EGLISE 3 / 45470 TRAINOU / FR,"47,97457","2,10269"
29429085,LE RELAIS DE CHATENOY,ROUTE LORRIS 1,CHATENOY,ROUTE LORRIS 1 / 45260 CHATENOY / FR,"48,23088","2,62788"
29429086,L'ATELIER,RUE DU STADE 2,MOLIENS,RUE DU STADE 2 / 60220 MOLIENS / FR,"49,6736","1,81558"
29429087,LA CANEBIERE,RUE DU GÉNÉRAL LECLERC 29,MARSEILLE-EN-BEAUVAISIS,RUE DU GÉNÉRAL LECLERC 29 / 60690 MARSEILLE-EN-BEAUVAISIS / FR,"49,5754","1,95783"
29429088,LE MALTAIS,BOULEVARD CHARLES PÉGUY 27,CHARTRES,BOULEVARD CHARLES PÉGUY 27 / 28000 CHARTRES / FR,"48,44712","1,50568"
29429089,SNACK DU LAC,. ROUTE D'ETREZ,MONTREVEL EN BRESSE,. ROUTE D&#39;ETREZ / 01340 MONTREVEL EN BRESSE / FR,"46,32499","5,1125"
29429090,LA CROSSE,RUE DE L'HOPITAL 53,ROUEN,RUE DE L&#39;HOPITAL 53 / 76000 ROUEN / FR,"49,44146","1,09346"
29429115,L'OASIS CAMPING,. . LA RAUDIERE,ST MAURICE LA FOUGEREUSE,. . LA RAUDIERE / 79150 ST MAURICE LA FOUGEREUSE / FR,"47,03452","-0,52218"
29429116,L'OLIVIER,5 PLACE PLESSI COFFRED,ST MAURICE LA FOUGEREUSE,5 PLACE PLESSI COFFRED / 79150 ST MAURICE LA FOUGEREUSE / FR,"47,03452","-0,52218"
