ABI_SFA_SAPID__c,Name,ABI_DTT_AddressFirstLine__c,ABI_SFA_City__c,ABI_SFA_Address__c,ShippingLatitude,ShippingLongitude
29821843,NINKASI CROIX-ROUSSE,BOULEVARD DE LA CROIX-ROUSSE 159,LYON,BOULEVARD DE LA CROIX-ROUSSE 159 / 69004 LYON / FR,"45,75498","4,83638"
29821844,L'ÉPICERIE,PLACE DU BOUFFAY 6,NANTES,PLACE DU BOUFFAY 6 / 44000 NANTES / FR,"-22,61911","-51,23554"
29821845,GENJI RESTAURANT JAPONAIS,AVENUE EMILE ZOLA 13,LES PENNES-MIRABEAU,AVENUE EMILE ZOLA 13 / 13170 LES PENNES-MIRABEAU / FR,"43,41002","5,31064"
29821846,CAFÉ CHANTECLER LYON,BOULEVARD DE LA CROIX-ROUSSE 151,LYON,BOULEVARD DE LA CROIX-ROUSSE 151 / 69004 LYON / FR,"45,75498","4,83638"
29821847,LE BIO SUSHI,AVENUE VICTOR HUGO 43,LES PENNES-MIRABEAU,AVENUE VICTOR HUGO 43 / 13170 LES PENNES-MIRABEAU / FR,"43,41002","5,31064"
29821848,LE TAJ MAHAL,BOULEVARD DE STRASBOURG 8,BÉZIERS,BOULEVARD DE STRASBOURG 8 / 34500 BÉZIERS / FR,"43,34746","3,23084"
29821850,MY LITTLE WARUNG,BOULEVARD CHANZY 42,LE BEAUSSET,BOULEVARD CHANZY 42 / 83330 LE BEAUSSET / FR,"43,19828","5,80205"
29821849,MELTIN HOUSE,BOULEVARD MONTMARTRE 15,PARIS,BOULEVARD MONTMARTRE 15 / 75002 PARIS / FR,"33,66094","-95,55551"
29821851,MARCEL BISTROT FRANÇAIS,RUE DES REMPARTS 4,BORDEAUX,RUE DES REMPARTS 4 / 33000 BORDEAUX / FR,"44,85758","-0,57343"
29821852,LS CAFE,RUE MARCEL BOUC 2,BÈGLES,RUE MARCEL BOUC 2 / 33130 BÈGLES / FR,"44,80182","-0,5483"
29821853,LES SALONS DE TRIGANCE,ALLÉE DE LA PASSE PIERRE,ISTRES,ALLÉE DE LA PASSE PIERRE / 13800 ISTRES / FR,"43,51267","4,98777"
29821854,OOYUKI RESTAURANT JAPONAIS À MURET,AVENUE DE L'EUROPE 47,MURET,AVENUE DE L&#39;EUROPE 47 / 31600 MURET / FR,"43,4489","1,30886"
29821855,RESTAURANT SCOLAIRE MUNICIPAL,RUE EDOUARD HERRIOT 165,LOOS,RUE EDOUARD HERRIOT 165 / 59120 LOOS / FR,"50,6148","3,01444"
29821856,PIZZA PINO,RUE DU PRÉSIDENT EDOUARD HERRIOT 106,LYON,RUE DU PRÉSIDENT EDOUARD HERRIOT 106 / 69002 LYON / FR,"45,75498","4,83638"
29821858,CHAI D'ADRIEN,BOULEVARD DU TEMPLE 39,PARIS,BOULEVARD DU TEMPLE 39 / 75011 PARIS / FR,"33,66094","-95,55551"
29821857,PLANTXA,RUE GALLIENI 58,BOULOGNE-BILLANCOURT,RUE GALLIENI 58 / 92100 BOULOGNE-BILLANCOURT / FR,"48,83752","2,2471"
29821860,ELYSÉE MONTMARTRE,BOULEVARD DE ROCHECHOUART 72,PARIS,BOULEVARD DE ROCHECHOUART 72 / 75018 PARIS / FR,"33,66094","-95,55551"
29821861,MEMPHIS COFFEE,RUE DU 14 JUILLET 13,PUILBOREAU,RUE DU 14 JUILLET 13 / 17138 PUILBOREAU / FR,"46,18544","-1,11799"
29821863,LE MOLIÈRE,RUE DE BUCI 12,PARIS,RUE DE BUCI 12 / 75006 PARIS / FR,"33,66094","-95,55551"
29821862,MAMAGOTO,RUE DES PETITS HÔTELS 5,PARIS,RUE DES PETITS HÔTELS 5 / 75010 PARIS / FR,"33,66094","-95,55551"
29821864,RESTAURANT LE CLUB,"RD888, ROUTE D'ALBI 7",GARIDECH,RD888 ROUTE D&#39;ALBI 7 / 31380 GARIDECH / FR,"43,71349","1,55163"
29821865,CHEZ LUCCIO,BIS RUE DU COMMERCE 33,PORTET-SUR-GARONNE,BIS RUE DU COMMERCE 33 / 31120 PORTET-SUR-GARONNE / FR,"43,52236","1,40766"
29821866,STAR GRILL,AVENUE DE L'AQUITAINE 61,SAINTE-EULALIE,AVENUE DE L&#39;AQUITAINE 61 / 33560 SAINTE-EULALIE / FR,"44,78479","3,48465"
29821867,LA BAGUETTE IMPÉRIALE,AVENUE DU 24 AVRIL 191,MARSEILLE,AVENUE DU 24 AVRIL 191 / 13012 MARSEILLE / FR,"43,29222","5,42017"
29821868,LA MAIRIE DE ROUFFIAC TOLOSAN,ALLÉE DES PLATANES 5,ROUFFIAC-TOLOSAN,ALLÉE DES PLATANES 5 / 31180 ROUFFIAC-TOLOSAN / FR,"43,66386","1,52589"
29821869,SUSHI SHOP MARSEILLE BARNABE,AVENUE DE SAINT-JULIEN 1,MARSEILLE,AVENUE DE SAINT-JULIEN 1 / 13012 MARSEILLE / FR,"43,29222","5,42017"
29821870,LA TOSCANE,CENTRE COMMERCIAL LES QUATRE PAPILLONS,LORMONT,CENTRE COMMERCIAL LES QUATRE PAPILLONS / 33310 LORMONT / FR,"44,87643","-0,51958"
29821871,AUBERGE DU PARC CAROLA,ROUTE DE BERGHEIM 48,RIBEAUVILLE,ROUTE DE BERGHEIM 48 / 68150 RIBEAUVILLE / FR,"50,18444","1,64263"
29821872,RESTAURANT PRÉSIDENT - HÔTEL MERCUR,RUE GÉNÉRAL MANGIN 11,GRENOBLE,RUE GÉNÉRAL MANGIN 11 / 38100 GRENOBLE / FR,"45,18218","5,72115"
29821873,RESTAURANT LES PLATANES,BOULEVARD DE LA MER 7,ANGLET,BOULEVARD DE LA MER 7 / 64600 ANGLET / FR,"43,49091","-1,51536"
29821874,LE COIN CACHÉ,PLACE BARBE 2,DIJON,PLACE BARBE 2 / 21000 DIJON / FR,"44,55538","6,362"
29821875,MAÏ THAÏ,AVENUE DE LA GARE 172,MOUTIERS,AVENUE DE LA GARE 172 / 73600 MOUTIERS / FR,"49,23257","5,96525"
29821876,LA BARETTE ROUGE,RUE DU GRAND PRIEURÉ 10,PARIS,RUE DU GRAND PRIEURÉ 10 / 75011 PARIS / FR,"33,66094","-95,55551"
29821877,CHEZ PAUL,RUE ALBERT PAUL ALLIÉS 9,PÉZENAS,RUE ALBERT PAUL ALLIÉS 9 / 34120 PÉZENAS / FR,"43,45976","3,42389"
29821878,LA FERME,ROUTE DU COL DES ARAVIS 1078,LA CLUSAZ,ROUTE DU COL DES ARAVIS 1078 / 74220 LA CLUSAZ / FR,"45,90025","6,46061"
29821879,L'ESTANCO,PLACE PHILIPPE CHAUVIER 8,BARGEMON,PLACE PHILIPPE CHAUVIER 8 / 83830 BARGEMON / FR,"43,63351","6,54271"
29821880,KRÜGEN,RUE DE LA FONTAINE AU ROI 58,PARIS,RUE DE LA FONTAINE AU ROI 58 / 75011 PARIS / FR,"33,66094","-95,55551"
29821881,DISTRICT 11,RUE DE LA FONTAINE AU ROI 32,PARIS,RUE DE LA FONTAINE AU ROI 32 / 75011 PARIS / FR,"33,66094","-95,55551"
29821882,AUX COMPTOIRS DES INDES,RUE DE LA FONTAINE AU ROI 50,PARIS,RUE DE LA FONTAINE AU ROI 50 / 75011 PARIS / FR,"33,66094","-95,55551"
29821883,PATUCO,RUE DE LA FONTAINE AU ROI 4,PARIS,RUE DE LA FONTAINE AU ROI 4 / 75011 PARIS / FR,"33,66094","-95,55551"
29821884,PANE OLIO E POMODORO,RUE DE LA FONTAINE AU ROI 46,PARIS,RUE DE LA FONTAINE AU ROI 46 / 75011 PARIS / FR,"33,66094","-95,55551"
29821885,CRÊPERIE SAINT SAUVEUR,RUE SAINT-SAUVEUR 6,AURAY,RUE SAINT-SAUVEUR 6 / 56400 AURAY / FR,"47,66742","-2,99059"
29821886,RESTAURANT LE MEZZÉ,COURS JEAN JAURÈS 54,GRENOBLE,COURS JEAN JAURÈS 54 / 38000 GRENOBLE / FR,"45,18218","5,72115"
29821887,L'ENVOL DES SAVEURS,RUE JEAN JAURÈS 51,CROLLES,RUE JEAN JAURÈS 51 / 38920 CROLLES / FR,"45,28619","5,8856"
29821888,LA PIAZZETTA,RUE MONTMARTRE 98,PARIS,RUE MONTMARTRE 98 / 75002 PARIS / FR,"33,66094","-95,55551"
29821889,RESTAURANT LA TABLE DU 20,AVENUE JEAN JAURÈS 20,EYBENS,AVENUE JEAN JAURÈS 20 / 38320 EYBENS / FR,"45,15127","5,74865"
29821890,DANS LE NOIR,RUE QUINCAMPOIX 51,PARIS,RUE QUINCAMPOIX 51 / 75004 PARIS / FR,"33,66094","-95,55551"
29821891,REFUGE DU LACHAT,ROUTE DES SAISIE,CREST-VOLAND,ROUTE DES SAISIE / 73620 CREST-VOLAND / FR,"45,78992","6,51581"
29821892,LA ROBE ET LE PALAIS,RUE DES LAVANDIÈRES SAINTE-OPPORTUNE 13,PARIS,RUE DES LAVANDIÈRES SAINTE-OPPORTUNE 13 / 75001 PARIS / FR,"33,66094","-95,55551"
29821894,HAPPY POLE,ALLÉE DES CINQ CONTINENTS 14,VERTOU,ALLÉE DES CINQ CONTINENTS 14 / 44120 VERTOU / FR,"47,16043","-1,47063"
29821895,CARROUSEL FRANÇAIS - BAR À VIN FRO,RUE DE TURBIGO 12,PARIS,RUE DE TURBIGO 12 / 75001 PARIS / FR,"33,66094","-95,55551"
29821896,PICNICS PRINTEMPS,12 - 14 RUE SERPENOISE,METZ,12 - 14 RUE SERPENOISE / 57000 METZ / FR,"49,10823","6,19598"
29821897,CARRÉ 48 - RESTAURANT SAINT-RÉMY-DE,AVENUE DURAND MAILLANE 48,SAINT-RÉMY-DE-PROVENCE,AVENUE DURAND MAILLANE 48 / 13210 SAINT-RÉMY-DE-PROVENCE / FR,"43,78328","4,85331"
29821898,AU VIEUX COMPTOIR,RUE DES LAVANDIÈRES SAINTE-OPPORTUNE 17,PARIS,RUE DES LAVANDIÈRES SAINTE-OPPORTUNE 17 / 75001 PARIS / FR,"33,66094","-95,55551"
29821899,TALLOW'S CAFE,9 BOULEVARD DE LA CÔTE DE BEAUTÉ,VAUX-SUR-MER,9 BOULEVARD DE LA CÔTE DE BEAUTÉ / 17640 VAUX-SUR-MER / FR,"45,64428","-1,05882"
29821901,RESTAURANT RODIZIO BRAZIL HALAL,157-161 BOULEVARD CHARLES DE GAULLE,COLOMBES,157-161 BOULEVARD CHARLES DE GAULLE / 92700 COLOMBES / FR,"48,91557","2,22709"
29821900,LA RÉSERVE,AVENUE ELIE GAUTIE,CARQUEIRANNE,AVENUE ELIE GAUTIE / 83320 CARQUEIRANNE / FR,"43,09688","6,07168"
29821902,LA CLOCHE À FROMAGE RESTAURANT,RUE DES TONNELIERS 27,STRASBOURG,RUE DES TONNELIERS 27 / 67000 STRASBOURG / FR,"48,57123","7,76767"
29821903,RESTAURANT LE CLERMONTOIS,RUE DU PORT 9,CLERMONT-FERRAND,RUE DU PORT 9 / 63000 CLERMONT-FERRAND / FR,"45,78592","3,1154"
29821904,RESTAURANT BAR CHALET DE CARON,CHALET CARON,SAINT-MARTIN-DE-BELLEVILLE,CHALET CARON / 73440 SAINT-MARTIN-DE-BELLEVILLE / FR,"45,3798","6,50481"
29821905,HUÎTRES ET SAUMONS DE PASSY,RUE DE L'ANNONCIATION 17,PARIS,RUE DE L&#39;ANNONCIATION 17 / 75016 PARIS / FR,"33,66094","-95,55551"
29821906,THE HARDWARE SOCIÉTÉ PARIS,RUE LAMARCK 10,PARIS,RUE LAMARCK 10 / 75018 PARIS / FR,"33,66094","-95,55551"
29821907,MANHATTAN CAFÉ,PLACE ALPHONSE LEPETIT 26,POITIERS,PLACE ALPHONSE LEPETIT 26 / 86000 POITIERS / FR,"46,58372","0,35966"
29821908,LA CASSEROLE,RUE DES JUIFS 24,STRASBOURG,RUE DES JUIFS 24 / 67000 STRASBOURG / FR,"48,57123","7,76767"
29821909,LE CHURCHILL,BOULEVARD WINSTON CHURCHILL 56,NANTES,BOULEVARD WINSTON CHURCHILL 56 / 44100 NANTES / FR,"-22,61911","-51,23554"
29821910,HIMALAYA,"55, RUE LÉON GAMBETTA",LILLE,55 RUE LÉON GAMBETTA / 59000 LILLE / FR,"50,63101","3,05873"
29821911,RESTAURANT LA CUISINE DES TONTONS,RUE BAYARD 9,GRENOBLE,RUE BAYARD 9 / 38000 GRENOBLE / FR,"45,18218","5,72115"
29821912,QUENELLES GIRAUDET,COURS LAFAYETTE 102,LYON,COURS LAFAYETTE 102 / 69003 LYON / FR,"45,75498","4,83638"
29821913,L'ADRESSE,RUE SAINT-EUTROPE 48,SAINTES,RUE SAINT-EUTROPE 48 / 17100 SAINTES / FR,"45,74755","-0,63732"
29821914,COINSTOT VINO,26BIS PASSAGE DES PANORAMAS,PARIS,26BIS PASSAGE DES PANORAMAS / 75002 PARIS / FR,"33,66094","-95,55551"
29821916,LE GAGLIO,PLACE SAINT-FRANÇOIS 2,NICE,PLACE SAINT-FRANÇOIS 2 / 06300 NICE / FR,"43,71222","7,23784"
29821917,KLOUNG SOUKHOTHAI,RUE LÉON GAMBETTA 254,LILLE,RUE LÉON GAMBETTA 254 / 59000 LILLE / FR,"50,62834","3,0517"
29821918,LE COUSCOUS,RUE LÉON GAMBETTA 319,LILLE,RUE LÉON GAMBETTA 319 / 59000 LILLE / FR,"50,62751","3,05015"
29821919,RESTAURANT LE MARTINET,RUE DES JARDINS 9,BOUIN,RUE DES JARDINS 9 / 85230 BOUIN / FR,"46,9811","-2,00431"
29821920,PLANET SUSHI,"CENTRE COMMERCIAL ATLANTIS, BOULEVARD SA",SAINT-HERBLAIN,CENTRE COMMERCIAL ATLANTIS BOULEVARD SA / 44800 SAINT-HERBLAIN / FR,"47,22489","-1,63414"
29821921,L'ORANGERAIE,PLACE D'ARMES,HYÈRES,PLACE D&#39;ARMES / 83400 HYÈRES / FR,"43,00076361","6,204250783"
29821922,CREPERIE BLEU MARINE,RUE ARISTIDE BRIAND 28,SAINT-BRIEUC,RUE ARISTIDE BRIAND 28 / 22000 SAINT-BRIEUC / FR,"48,51487","-2,76321"
29821923,LE CARQUEFOLIO,RUE ANTARÈS 16,CARQUEFOU,RUE ANTARÈS 16 / 44470 CARQUEFOU / FR,"47,29689","-1,49222"
29821924,L'ETOILE DE L'EST,RUE DU CHÂTEAU LANDON 10,PARIS,RUE DU CHÂTEAU LANDON 10 / 75010 PARIS / FR,"33,66094","-95,55551"
29821925,ALLIANCE,RUE DE POISSY 5,PARIS,RUE DE POISSY 5 / 75005 PARIS / FR,"33,66094","-95,55551"
29821926,LA DÉGUSTATION,RUE LEPIC 93,PARIS,RUE LEPIC 93 / 75018 PARIS / FR,"33,66094","-95,55551"
29821927,BRASSERIE LE THÉÂTRE,BOULEVARD VICTOR HUGO 22,MONTPELLIER,BOULEVARD VICTOR HUGO 22 / 34000 MONTPELLIER / FR,"43,61342","3,8693"
29821928,ALLO ANGELO,BOULEVARD CHARLES DE GAULLE 54,SANNOIS,BOULEVARD CHARLES DE GAULLE 54 / 95110 SANNOIS / FR,"48,96935","2,25669"
29821929,LE DAGOBERT,RUE RAMEY 57,PARIS,RUE RAMEY 57 / 75018 PARIS / FR,"33,66094","-95,55551"
29821930,L'ACADIE,"35, BOULEVARD DE LA MER",CHÂTELAILLON-PLAGE,35 BOULEVARD DE LA MER / 17340 CHÂTELAILLON-PLAGE / FR,"46,0723","-1,08307"
29821931,LA PRÉF,RUE RIGUEPELS 1,TOULOUSE,RUE RIGUEPELS 1 / 31000 TOULOUSE / FR,"43,59605","1,43214"
29821932,BOCCA ROSSA,RUE DE POISSY 8,PARIS,RUE DE POISSY 8 / 75005 PARIS / FR,"33,66094","-95,55551"
29821933,LA POISSONNERIE DU MÔLE,RUE DE LA MARINE 30,PORNIC,RUE DE LA MARINE 30 / 44210 PORNIC / FR,"47,12229","-2,05244"
29821934,LA CAVE D'EN FACE,RUE DES CLOYS 40,PARIS,RUE DES CLOYS 40 / 75018 PARIS / FR,"33,66094","-95,55551"
29821935,O'SUSHI,BOULEVARD MARÉCHAL DE LATTRE DE TASSIGNY 21,AIX-LES-BAINS,BOULEVARD MARÉCHAL DE LATTRE DE TASSIGNY 21 / 73100 AIX-LES-BAINS / FR,"45,6895","5,91565"
29821936,OYSTERS SHOP,RUE VAUGELAS 36,ANNECY,RUE VAUGELAS 36 / 74000 ANNECY / FR,"45,90126","6,12317"
29821937,CHEZ MADELEINE,RUE DE PARIS 39,BOULOGNE-BILLANCOURT,RUE DE PARIS 39 / 92100 BOULOGNE-BILLANCOURT / FR,"48,83999","2,24537"
29821938,MOUSTACHE,RUE SAINTE-BEUVE 3,PARIS,RUE SAINTE-BEUVE 3 / 75006 PARIS / FR,"33,66094","-95,55551"
29821939,THÉÂTRE DES BLANCS-MANTEAUX,RUE DES BLANCS MANTEAUX 15,PARIS,RUE DES BLANCS MANTEAUX 15 / 75004 PARIS / FR,"33,66094","-95,55551"
29821940,SUSHI SHOP ANNECY,RUE DE LA POSTE 13,ANNECY,RUE DE LA POSTE 13 / 74000 ANNECY / FR,"45,90162","6,11811"
29821941,CAFÉ DE LA GARE,RUE DE LA GARE 2,BEAUTIRAN,RUE DE LA GARE 2 / 33640 BEAUTIRAN / FR,"44,70347","-0,45954"
29821942,L'OLIVIER,COUR DU PRÉ CARRÉ,ANNECY,COUR DU PRÉ CARRÉ / 74000 ANNECY / FR,"45,90162","6,11811"
29821943,A LA QUINTINIE,AVENUE DU MARÉCHAL DE LATTRE DE TASSIGNY 501,SAINT ANDRÉ,AVENUE DU MARÉCHAL DE LATTRE DE TASSIGNY 501 / 59350 SAINT ANDRÉ / FR,"43,93316","2,46041"
29821944,RESTAURANT LE KARACHI,RUE GARIBALDI 206,LYON,RUE GARIBALDI 206 / 69003 LYON / FR,"45,75498","4,83638"
29821945,AH LA BELLE EXCUSE,RUE VAUGELAS 10,ANNECY,RUE VAUGELAS 10 / 74000 ANNECY / FR,"45,90162","6,11811"
29821946,CANALETTO CAFFÈ,QUAI DE JEMMAPES 88,PARIS,QUAI DE JEMMAPES 88 / 75010 PARIS / FR,"33,66094","-95,55551"
29821947,COLIN,AVENUE DE FRÉJUS 23,MANDELIEU-LA-NAPOULE,AVENUE DE FRÉJUS 23 / 06210 MANDELIEU-LA-NAPOULE / FR,"43,54391","6,93728"
29821948,INSTAN'T,AVENUE DES ÉMERAUDES 50,FRÉJUS,AVENUE DES ÉMERAUDES 50 / 83600 FRÉJUS / FR,"43,43268","6,73452"
29821949,WALLILABOU BAY,RUE GEORGES MORVAN 1,LA ROCHELLE,RUE GEORGES MORVAN 1 / 17000 LA ROCHELLE / FR,"46,16203","-1,17336"
29821950,RESTAURANT LA PLAGE DE JULES,AVENUE GEORGES CLEMENCEAU 30,NOIRMOUTIER-EN-L'ÎLE,AVENUE GEORGES CLEMENCEAU 30 / 85330 NOIRMOUTIER-EN-L&#39;ÎLE / FR,"47,00877","-2,26214"
29821951,LE SWAN,BOULEVARD EOLE 1,HYÈRES,BOULEVARD EOLE 1 / 83400 HYÈRES / FR,"43,10134","6,19041"
29821952,LE SCHNOCKELOCH,QUAI SAINT-JEAN 1,STRASBOURG,QUAI SAINT-JEAN 1 / 67000 STRASBOURG / FR,"48,57123","7,76767"
29821953,LE CRYPTO,PLACE DU FORUM 14,REIMS,PLACE DU FORUM 14 / 51100 REIMS / FR,"45,58559","0,7566"
29821954,·T'XUAN,RUE LA FAYETTE 56,PARIS,RUE LA FAYETTE 56 / 75009 PARIS / FR,"48,87529","2,34213"
29821955,LES ORCHIDÉES,RUE THIERS 24,LA ROCHELLE,RUE THIERS 24 / 17000 LA ROCHELLE / FR,"46,16203","-1,17336"
29821956,BRASSERIE MAISON ROUGE,RUE DE LA FERRONNERIE 12,PARIS,RUE DE LA FERRONNERIE 12 / 75001 PARIS / FR,"33,66094","-95,55551"
29821957,3.6.9 T'AS PAS DES TAPAS,RUE DE LA FERRONNERIE 11,PARIS,RUE DE LA FERRONNERIE 11 / 75001 PARIS / FR,"33,66094","-95,55551"
29821958,CAMPING PARC VALROSE,ROUTE DE SAINT HONORÉ 2794,LA LONDE-LES-MAURES,ROUTE DE SAINT HONORÉ 2794 / 83250 LA LONDE-LES-MAURES / FR,"43,13786","6,23457"
29821959,MARIA MAGDALENA,RUE DE LA ROCHEFOUCAULD 41,PARIS,RUE DE LA ROCHEFOUCAULD 41 / 75009 PARIS / FR,"48,87980798","2,334950136"
29821960,LE MÉTRONOME,BOULEVARD DES BROTTEAUX 16,LYON,BOULEVARD DES BROTTEAUX 16 / 69006 LYON / FR,"45,75498","4,83638"
29821961,L'ASSIETTE DU VIN,RUE DUVIARD 8,LYON,RUE DUVIARD 8 / 69004 LYON / FR,"45,75498","4,83638"
29821962,HÔTEL NEWPORT,AVENUE DE L'EUROPE 610,VILLEFRANCHE-SUR-SAÔNE,AVENUE DE L&#39;EUROPE 610 / 69400 VILLEFRANCHE-SUR-SAÔNE / FR,"45,98722","4,73101"
29821963,ALLO LIBAN,BOULEVARD AUGUSTE RAYNAUD 37,NICE,BOULEVARD AUGUSTE RAYNAUD 37 / 06100 NICE / FR,"43,71222","7,23784"
29821964,BAR RESTAURANT HAITZA,BOULEVARD DU L'OCÉAN 312,LA TESTE-DE-BUCH,BOULEVARD DU L&#39;OCÉAN 312 / 33115 LA TESTE-DE-BUCH / FR,"44,61876","-1,15798"
29821965,CAFÉTÉRIA OLBIA,AVENUE AMBROISE THOMAS,HYÈRES,AVENUE AMBROISE THOMAS / 83400 HYÈRES / FR,"43,10134","6,19041"
29821966,RESTAURANT LE ROMAN BLEU,RUE DE LA BOUCHARDE 1,NOIRMOUTIER-EN-L'ÎLE,RUE DE LA BOUCHARDE 1 / 85330 NOIRMOUTIER-EN-L&#39;ÎLE / FR,"47,00877","-2,26214"
29821967,BRASSERIE LA HULOTTE,ALLÉE DU BOIS DE LA BAUCHE 21,CARQUEFOU,ALLÉE DU BOIS DE LA BAUCHE 21 / 44470 CARQUEFOU / FR,"47,29689","-1,49222"
29821968,PIZZA RELAX,RUE DES ÉCOLES 9,ANNECY-LE-VIEUX,RUE DES ÉCOLES 9 / 74940 ANNECY-LE-VIEUX / FR,,
29821969,JAPONTORI,RUE NEY 101,LYON,RUE NEY 101 / 69006 LYON / FR,"45,75498","4,83638"
29821970,RESTAURANT KOTÉ KOUR,RUE MAZAN 7,AVIGNON,RUE MAZAN 7 / 84000 AVIGNON / FR,"43,93544","4,84006"
29821971,AU PIED DU SACRÉ-CUR,RUE LAMARCK 85,PARIS,RUE LAMARCK 85 / 75018 PARIS / FR,"33,66094","-95,55551"
29821972,ZERDA CAFÉ PARIS 10 - LIVRAISONS CO,RUE RENÉ BOULANGER 15,PARIS,RUE RENÉ BOULANGER 15 / 75010 PARIS / FR,"33,66094","-95,55551"
29821973,CINÉMA ROUGE & NOIR,RUE AMÉDÉE VIII DE SAVOIE 7,SAINT-JULIEN-EN-GENEVOIS,RUE AMÉDÉE VIII DE SAVOIE 7 / 74160 SAINT-JULIEN-EN-GENEVOIS / FR,"46,14375","6,08039"
29821974,LA CUISINE DE L'ENTREPOT,RUE DES VIGNERONS 1,COUËRON,RUE DES VIGNERONS 1 / 44220 COUËRON / FR,"47,23092","-1,72708"
29821975,SAN ANTONIA - RESTAURANT ITALIEN &,COURS JEAN JAURÈS 2,ÉCHIROLLES,COURS JEAN JAURÈS 2 / 38130 ÉCHIROLLES / FR,"45,13981","5,71929"
29821976,CHEZ ALEX & LUCIE,AVENUE LOUIS TUDESQ 19,BOUZIGUES,AVENUE LOUIS TUDESQ 19 / 34140 BOUZIGUES / FR,"43,44541","3,65766"
29821977,PANCOOK,RUE COLBERT 125,LILLE,RUE COLBERT 125 / 59000 LILLE / FR,"50,63176","3,04358"
29821978,L'EPICERIE COMPTOIR - GRENOBLE EURO,PLACE ROBERT SCHUMAN 4,GRENOBLE,PLACE ROBERT SCHUMAN 4 / 38000 GRENOBLE / FR,"45,18218","5,72115"
29821979,RESTOCHEZVOUS,COURS DE LA LIBÉRATION ET DU GÉNÉRAL DE 62,GRENOBLE,COURS DE LA LIBÉRATION ET DU GÉNÉRAL DE 62 / 38100 GRENOBLE / FR,"45,18218","5,72115"
29821980,L'ATELIER DES GOURMETS - RESTAURANT,RUE DU DR SCHWEITZER 8,SEYSSINS,RUE DU DR SCHWEITZER 8 / 38180 SEYSSINS / FR,"45,15502","5,67545"
29821981,FRANCESCA,RUE DE L'ÉCHELLE 3,NANTES,RUE DE L&#39;ÉCHELLE 3 / 44000 NANTES / FR,"-22,61911","-51,23554"
29821982,LE VINCENNES,PLACE DE LA MAIRIE 1,PONTCHÂTEAU,PLACE DE LA MAIRIE 1 / 44160 PONTCHÂTEAU / FR,"47,43366","-2,09536"
29821984,LE KOADENN,RUE SAINT-GUILLAUME 9,SAINT-BRIEUC,RUE SAINT-GUILLAUME 9 / 22000 SAINT-BRIEUC / FR,"48,51487","-2,76321"
29821983,BAR LE CONCORDE,RUE DE LA CONCORDE 17,TOULOUSE,RUE DE LA CONCORDE 17 / 31000 TOULOUSE / FR,"43,59605","1,43214"
29821985,SOGOOD CAFÉ,RUE DE LA GABARRE,BOULIAC,RUE DE LA GABARRE / 33270 BOULIAC / FR,"44,81667","-0,50419"
29821986,LE RIPAILLEUR,RUE DU DR BAUER 9,SAINT-OUEN,RUE DU DR BAUER 9 / 93400 SAINT-OUEN / FR,"46,5955","-1,18024"
29821987,AUBERGE DU BACHELIN,BOULEVARD DE STRASBOURG 12,SAINT-OMER,BOULEVARD DE STRASBOURG 12 / 62500 SAINT-OMER / FR,"48,92564","-0,45237"
29821988,KAN FOOD,RUE PAUL BERT 249,LYON,RUE PAUL BERT 249 / 69003 LYON / FR,"45,75498","4,83638"
29821989,L'ETABLE,TERRASSE SAINTE-CATHERINE 3,LILLE,TERRASSE SAINTE-CATHERINE 3 / 59800 LILLE / FR,"50,6396","3,05779"
29821990,RESTAURANT FRANCESCA NANTES (ÉCHELL,RUE DE L'ÉCHELLE 3,NANTES,RUE DE L&#39;ÉCHELLE 3 / 44000 NANTES / FR,"-22,61911","-51,23554"
29821991,EDOMAE SUSHI,RUE PAUL BERT 116,LYON,RUE PAUL BERT 116 / 69003 LYON / FR,"45,75498","4,83638"
29821992,BONNE RECETTE,AVENUE DE LA RÉPUBLIQUE 119,SAINT-NAZAIRE,AVENUE DE LA RÉPUBLIQUE 119 / 44600 SAINT-NAZAIRE / FR,"47,28005","-2,25054"
29821993,AUBERGE DU MARAIS,ROUTE DE LATRESNE 22,BOULIAC,ROUTE DE LATRESNE 22 / 33270 BOULIAC / FR,"44,81667","-0,50419"
29821994,PIZZERIA LES AUGUSTINS,RUE ESPARIAT 59,AIX-EN-PROVENCE,RUE ESPARIAT 59 / 13100 AIX-EN-PROVENCE / FR,"43,5361","5,39862"
29821995,VILLA RAD'O,AVENUE DU GÉNÉRAL DE GAULLE 2,ANDERNOS-LES-BAINS,AVENUE DU GÉNÉRAL DE GAULLE 2 / 33510 ANDERNOS-LES-BAINS / FR,"44,75451","-1,08081"
29821996,SAKURA,AVENUE DU 7ÈME ART 4,VILLENAVE-D'ORNON,AVENUE DU 7ÈME ART 4 / 33140 VILLENAVE-D&#39;ORNON / FR,"44,77229","-0,54005"
29821997,LE PERROQUET BLEU,BOULEVARD DES DAMES 72,MARSEILLE,BOULEVARD DES DAMES 72 / 13002 MARSEILLE / FR,"43,29222","5,42017"
29821998,RESTAURANT LA PERGOLA - RESTAURANT,CHEMIN DE LA PERGOLA 13,LE ROVE,CHEMIN DE LA PERGOLA 13 / 13740 LE ROVE / FR,"43,36508","5,25302"
29821999,CLOVER GRILL,RUE BAILLEUL 6,PARIS,RUE BAILLEUL 6 / 75001 PARIS / FR,"33,66094","-95,55551"
